Organism,Speed,x,y
Ovobacter propellens,1000,193874.38431924608,167169.68302503412
Ovobacter propellens,1000,114829.03422926534,74373.3017921649
Ovobacter propellens,1000,92970.59461641585,-195821.97616701756
Ovobacter propellens,1000,340792.8694137438,121194.25629009421
Ovobacter propellens,1000,-42483.52953080603,-24879.851809848074
Ovobacter propellens,1000,235855.38295391292,-290300.6779149029
Ovobacter propellens,1000,153956.97734157776,-10212.115237118658
Ovobacter propellens,1000,202329.73632454322,174016.14234922384
Ovobacter propellens,1000,-100760.29150828834,-99040.53727630667
Ovobacter propellens,1000,90564.84488531292,-129518.61934136847
Ovobacter propellens,1000,-147587.74337736575,87806.00947320925
Ovobacter propellens,1000,5592.388212738799,-20937.875180762363
Ovobacter propellens,1000,198176.26065233428,120333.93103955958
Ovobacter propellens,1000,-179955.84294831965,204851.47730501465
Ovobacter propellens,1000,-88763.05284970193,-48762.03330785211
Ovobacter propellens,1000,-73980.1204422997,-108423.80043053892
Ovobacter propellens,1000,-20632.177730921692,207689.64488610125
Ovobacter propellens,1000,-62764.192328204655,197341.99885432105
Ovobacter propellens,1000,111897.05101858276,59279.07735421253
Ovobacter propellens,1000,61961.079419223155,66467.11248716032
Ovobacter propellens,1000,-185090.9143674708,-41959.93398486391
Ovobacter propellens,1000,-175726.34158921117,-97000.86399587631
Ovobacter propellens,1000,184021.17802517812,55657.48723225631
Ovobacter propellens,1000,12181.963890037023,118955.28774226998
Ovobacter propellens,1000,-242588.5756883976,-159971.99538633876
Ovobacter propellens,1000,-665.634769580808,54797.47688869325
Ovobacter propellens,1000,-33917.94239189851,65577.81749333219
Ovobacter propellens,1000,-75210.45500290327,-52169.80618206094
Ovobacter propellens,1000,-89115.92344165224,107828.96734146545
Ovobacter propellens,1000,52291.31341958305,-69856.43436526052
Ovobacter propellens,1000,-22244.584951389144,-70167.83473380462
Ovobacter propellens,1000,-137107.27169194148,28076.778411942683
Ovobacter propellens,1000,-1708.6778630943943,90305.09460951806
Ovobacter propellens,1000,-121579.61490261623,-68953.34843206998
Ovobacter propellens,1000,-90267.35556600693,-81928.87959354934
Ovobacter propellens,1000,-19023.998258496846,-111657.2723006606
Ovobacter propellens,1000,21331.027448085493,65290.58892475926
Ovobacter propellens,1000,-101082.37246614855,113039.28835498437
Ovobacter propellens,1000,-94442.67842317391,-172505.8236870098
Ovobacter propellens,1000,370625.4459366885,-203800.87013698596
Ovobacter propellens,1000,-100412.7122138853,230492.73494496138
Ovobacter propellens,1000,166271.81335764984,-79256.45573973896
Ovobacter propellens,1000,-80400.69436871118,149595.94877524037
Ovobacter propellens,1000,68629.10835946212,-71530.5560246855
Ovobacter propellens,1000,12201.233766975227,64828.30813668327
Ovobacter propellens,1000,6904.724935150881,16122.782177761534
Ovobacter propellens,1000,1955.622081916081,214797.76869508965
Ovobacter propellens,1000,79204.57277658183,144860.37835538993
Ovobacter propellens,1000,-146651.00975580481,-181112.9516700435
Ovobacter propellens,1000,-55523.249462870626,-1610.7906738170554
Ovobacter propellens,1000,147878.5293765392,-164994.86979778323
Ovobacter propellens,1000,96730.24470218807,-36889.18419102081
Ovobacter propellens,1000,-32370.16823276149,102330.21192821594
Ovobacter propellens,1000,-41340.398578794295,221103.36287689314
Ovobacter propellens,1000,145.03547560173558,14411.707638668626
Ovobacter propellens,1000,7042.572280333944,-192523.45619612426
Ovobacter propellens,1000,-16299.059929292147,-241824.66152678587
Ovobacter propellens,1000,-200428.81476749855,229860.50021574466
Ovobacter propellens,1000,129647.05676778503,-85981.55032703959
Ovobacter propellens,1000,-114867.48579025519,-59879.124297041904
Ovobacter propellens,1000,95074.80340146513,39443.87104428019
Ovobacter propellens,1000,-26224.084668702897,-72993.7700105738
Ovobacter propellens,1000,162707.18555967376,107557.32892227737
Ovobacter propellens,1000,-246673.36029815013,-19788.766286324593
Ovobacter propellens,1000,265057.44930722757,138269.05305456152
Ovobacter propellens,1000,-27602.799015573535,15653.924491256059
Ovobacter propellens,1000,-228534.03872740958,-53203.13367989731
Ovobacter propellens,1000,-99864.23450899498,-15793.077924568119
Ovobacter propellens,1000,-16842.417650546122,33242.45967488625
Ovobacter propellens,1000,-133726.50822372542,-14296.6951149469
Ovobacter propellens,1000,62372.44911358201,-81686.60425579542
Ovobacter propellens,1000,123497.04263454047,-78038.86535166834
Ovobacter propellens,1000,273510.1803604303,-31648.056306566603
Ovobacter propellens,1000,82117.68211776762,11652.790085741915
Ovobacter propellens,1000,-4829.004393419007,68157.2256016349
Ovobacter propellens,1000,-119165.43467258525,-90422.43668748545
Ovobacter propellens,1000,31874.0625317963,32261.859357262732
Ovobacter propellens,1000,-89847.63326530386,-104721.47171275745
Ovobacter propellens,1000,-75282.06509996032,179957.91700914854
Ovobacter propellens,1000,264093.4196844627,-165392.71946259777
Ovobacter propellens,1000,-39374.54213898234,-50148.27465804687
Ovobacter propellens,1000,165935.3520643273,145054.05607812
Ovobacter propellens,1000,-106158.05601890103,-69374.7648897613
Ovobacter propellens,1000,75914.90727409539,-151599.09064117528
Ovobacter propellens,1000,-4095.548120106671,-37395.63061727321
Ovobacter propellens,1000,72288.51975701687,36328.31206826341
Ovobacter propellens,1000,75941.91672062322,64817.423793792965
Ovobacter propellens,1000,-84361.94163515416,-64238.545345123624
Ovobacter propellens,1000,-128499.72320680959,143514.21107168755
Ovobacter propellens,1000,-102267.81181881264,-37372.939401130316
Ovobacter propellens,1000,194721.61159377397,5614.106224579424
Ovobacter propellens,1000,23508.52877163647,108376.11566468282
Ovobacter propellens,1000,202461.96133360933,-83172.56888504904
Ovobacter propellens,1000,44084.078436105054,89554.08410788332
Ovobacter propellens,1000,96158.06997777158,192501.81931337566
Ovobacter propellens,1000,-123572.7941040401,-130168.89143692238
Ovobacter propellens,1000,30356.397947799098,53137.670490028795
Ovobacter propellens,1000,9963.939232333027,-23553.618264993383
Ovobacter propellens,1000,-30763.413026017108,28178.011120718525
Ovobacter propellens,1000,-90173.54031389674,-73922.74260218957
Ovobacter propellens,1000,7474.523748088489,57138.0085412579
Ovobacter propellens,1000,-76381.771703014,-29828.16015913872
Ovobacter propellens,1000,100836.39918866403,62273.085906822096
Ovobacter propellens,1000,-207563.51508182785,112276.9632359389
Ovobacter propellens,1000,163437.2232211462,-99831.63512194534
Ovobacter propellens,1000,119867.11742256209,-97246.67068865131
Ovobacter propellens,1000,-141745.17212764037,-103776.33097352777
Ovobacter propellens,1000,238623.17672758794,-130750.30703844632
Ovobacter propellens,1000,-216362.9558694596,-30265.980740245468
Ovobacter propellens,1000,63928.466652303076,-192213.54710255997
Ovobacter propellens,1000,-166655.4799356698,247823.29641719718
Ovobacter propellens,1000,-121507.36644775001,179714.991501331
Ovobacter propellens,1000,-232451.05411928942,30355.512607311503
Ovobacter propellens,1000,103588.21243188743,113605.22555527896
Ovobacter propellens,1000,-57045.13721346322,111461.66687974287
Ovobacter propellens,1000,74787.3853026628,-210840.08975238467
Ovobacter propellens,1000,-223252.86415869746,-101700.6966939376
Ovobacter propellens,1000,-93809.31216415539,56458.715658527995
Ovobacter propellens,1000,-64767.9149762803,217117.21265849992
Ovobacter propellens,1000,71680.35119229008,-7387.484544023408
Ovobacter propellens,1000,-1863.6991147577455,189042.23487303493
Ovobacter propellens,1000,-205081.9776460794,182877.04213502468
Ovobacter propellens,1000,157008.3780718021,192410.49003448104
Ovobacter propellens,1000,-11102.53308726461,-72456.82284940116
Ovobacter propellens,1000,-6822.48026885185,-105512.36548519862
Ovobacter propellens,1000,-89640.37272302125,110456.43610819311
Ovobacter propellens,1000,194150.92636809073,-64661.12916210991
Ovobacter propellens,1000,128993.21455570882,-64287.4986134684
Ovobacter propellens,1000,24591.681350309016,-39988.12306723465
Ovobacter propellens,1000,135311.41065071503,-276755.54977990675
Ovobacter propellens,1000,96918.10572776545,135384.98967070627
Ovobacter propellens,1000,10092.128346025534,53504.17599837639
Ovobacter propellens,1000,43469.95851556115,-48568.54180473591
Ovobacter propellens,1000,299189.64193794434,88859.87167810663
Ovobacter propellens,1000,18647.2190515843,125204.47363037097
Ovobacter propellens,1000,-113533.34000284382,22163.72763873889
Ovobacter propellens,1000,-100907.00728253361,-30437.21909375952
Ovobacter propellens,1000,101057.32784398943,172678.4938033634
Ovobacter propellens,1000,-276046.56064848177,-121225.20558670473
Ovobacter propellens,1000,-6093.946826164083,170424.57009023178
Ovobacter propellens,1000,-167086.19224131966,78953.5291164183
Ovobacter propellens,1000,-22237.44913585813,-26947.573068856098
Ovobacter propellens,1000,-86761.14654716567,115609.87416680847
Ovobacter propellens,1000,139724.659428874,1796.4608528778904
Ovobacter propellens,1000,12172.359358812806,-84785.18644700729
Ovobacter propellens,1000,-120733.4393454194,-49798.18242203183
Ovobacter propellens,1000,-205692.26898998182,-139860.22383951404
Ovobacter propellens,1000,-125344.38598124358,172308.3914929521
Ovobacter propellens,1000,60914.43394327122,-7360.854165001934
Ovobacter propellens,1000,-123437.32553399046,119559.86979913992
Ovobacter propellens,1000,-17083.26386624511,-107611.46883028765
Ovobacter propellens,1000,287987.8455382049,-121514.23864767648
Ovobacter propellens,1000,-263127.6599013278,4736.22667178633
Ovobacter propellens,1000,47775.69330414459,-25113.119354557126
Ovobacter propellens,1000,-19206.722478016985,180517.7285648865
Ovobacter propellens,1000,38263.461123946494,-138044.25519201995
Ovobacter propellens,1000,83922.46579507482,58651.331439649526
Ovobacter propellens,1000,143540.3474685791,14173.430010129976
Ovobacter propellens,1000,18326.675234221584,-50435.19608622995
Ovobacter propellens,1000,150136.37820161798,144971.13120927787
Ovobacter propellens,1000,6772.298963678498,249954.83443990425
Ovobacter propellens,1000,71854.45136940772,153335.29359888157
Ovobacter propellens,1000,26483.76961440065,37767.152964080386
Ovobacter propellens,1000,-281921.7089729036,92916.28294821987
Ovobacter propellens,1000,221402.45143339108,11301.633425666038
Ovobacter propellens,1000,86793.70734707142,-135221.35197734612
Ovobacter propellens,1000,-93313.56464647378,92625.50139790495
Ovobacter propellens,1000,-113147.15424187548,-104188.18251915937
Ovobacter propellens,1000,-4163.516204977721,-105610.59576740059
Ovobacter propellens,1000,80755.94502783108,-123080.6811404732
Ovobacter propellens,1000,-6055.347653189861,114109.99203015048
Ovobacter propellens,1000,-150027.00555877606,-151593.08944956405
Ovobacter propellens,1000,-29216.66340791227,-66523.66094814597
Ovobacter propellens,1000,-178987.83666176323,147653.62109456892
Ovobacter propellens,1000,100724.38121517618,-100124.63867369267
Ovobacter propellens,1000,257238.23619321725,-76709.3366366387
Ovobacter propellens,1000,270280.05266426277,264491.64064380317
Ovobacter propellens,1000,-73997.71393539631,14163.345028413247
Ovobacter propellens,1000,-184232.5446181245,134950.78517457534
Ovobacter propellens,1000,-16285.486153736012,-76582.03678248628
Ovobacter propellens,1000,35599.50941190176,22544.798204173847
Ovobacter propellens,1000,-39484.08469533371,29808.63375407962
Ovobacter propellens,1000,139776.42850039393,-225407.15324158015
Ovobacter propellens,1000,104279.65050481685,186327.68408148974
Ovobacter propellens,1000,171047.88808126876,-111581.38730021086
Ovobacter propellens,1000,-50830.38952899916,76552.7908885486
Ovobacter propellens,1000,-63360.11183925397,-21897.309903572514
Ovobacter propellens,1000,-179495.76433442428,-250565.68056880156
Ovobacter propellens,1000,811.466691082134,-59422.83504971784
Ovobacter propellens,1000,150483.00408959598,125865.18684319251
Ovobacter propellens,1000,147972.14951829624,-25894.3682986282
Ovobacter propellens,1000,-68964.76033140479,-23645.024549931168
Ovobacter propellens,1000,53411.07107875083,20044.04952553831
Ovobacter propellens,1000,8519.578229585928,-172834.67254184134
Ovobacter propellens,1000,-122995.93114578575,100247.49899499094
Ovobacter propellens,1000,-226551.44131668052,-65297.336628247474
Ovobacter propellens,1000,244546.91950648857,124865.34995743314
Ovobacter propellens,1000,214732.85315877682,-124049.66551506222
Ovobacter propellens,1000,-207160.5002479679,50338.274022867765
Ovobacter propellens,1000,-64397.94160874983,-11483.245380924016
Ovobacter propellens,1000,6630.648053926076,-43236.935713133724
Ovobacter propellens,1000,-120160.58037812472,-94884.40857701478
Ovobacter propellens,1000,138136.04676334772,132946.15868598063
Ovobacter propellens,1000,-162615.996585701,-51187.29426334343
Ovobacter propellens,1000,-30857.992982647134,106042.96836198162
Ovobacter propellens,1000,94553.26525398996,134424.2073783989
Ovobacter propellens,1000,27372.4409947929,171596.8842208577
Ovobacter propellens,1000,-254854.18058411242,-3456.548410409987
Ovobacter propellens,1000,-96172.15704516687,23147.880337377832
Ovobacter propellens,1000,-52528.59905363877,110404.13762521456
Ovobacter propellens,1000,128632.20078408143,148221.47938431654
Ovobacter propellens,1000,-184918.8505685158,-131263.28089356417
Ovobacter propellens,1000,-154709.229483765,-37250.95128639059
Ovobacter propellens,1000,10136.22708222969,137233.005238969
Ovobacter propellens,1000,158814.29271445883,4371.137624069046
Ovobacter propellens,1000,353847.6084445653,16597.65793748168
Ovobacter propellens,1000,93124.61215594743,-62579.126899728515
Ovobacter propellens,1000,-1468.82172453087,61011.082669195035
Ovobacter propellens,1000,-604.7771013167702,-2297.512908782437
Ovobacter propellens,1000,130072.02912297304,-143432.6484949004
Ovobacter propellens,1000,136327.72747468483,48993.73763318448
Ovobacter propellens,1000,-189217.81328362113,-15238.400732715696
Ovobacter propellens,1000,-190451.5591933387,64691.12005904529
Ovobacter propellens,1000,146404.49364018644,-127821.89804504582
Ovobacter propellens,1000,27470.953090610925,-34297.47355726999
Ovobacter propellens,1000,43743.52514958249,-45673.18547333256
Ovobacter propellens,1000,-91204.97186408888,45951.38000683639
Ovobacter propellens,1000,-44282.33812729819,122789.45115075137
Ovobacter propellens,1000,-48837.824997718744,-34251.194834894224
Ovobacter propellens,1000,45235.498054496034,-47530.49804166271
Ovobacter propellens,1000,-175578.21857515065,-149524.98763901656
Ovobacter propellens,1000,-97685.46824178903,113376.44106745195
Ovobacter propellens,1000,230212.2676189174,-43112.1509620257
Ovobacter propellens,1000,14326.417229790131,56450.38902600459
Ovobacter propellens,1000,-302480.1902250757,83188.4055325288
Ovobacter propellens,1000,-107315.2798780785,-106998.18009382639
Ovobacter propellens,1000,58004.272118126944,17005.014748102098
Ovobacter propellens,1000,-177866.56279368998,111929.89454149929
Ovobacter propellens,1000,23887.66688968264,5363.834933076232
Ovobacter propellens,1000,-26902.387257169892,236917.19549226886
Ovobacter propellens,1000,76373.41272343867,189331.45899924068
Ovobacter propellens,1000,1482.043681971666,-159615.64198262407
Ovobacter propellens,1000,90158.72732445513,-145557.80652167642
Ovobacter propellens,1000,102926.53461472577,111482.94159325911
Ovobacter propellens,1000,67671.23761699852,-2645.2327586912206
Ovobacter propellens,1000,21226.415516634104,138549.5972088787
Ovobacter propellens,1000,-183273.07564020422,207207.8393510273
Ovobacter propellens,1000,298385.4064526058,70741.05953699225
Ovobacter propellens,1000,44382.80658397539,-22924.816510761473
Ovobacter propellens,1000,-86908.5904277965,-71477.74842991859
Ovobacter propellens,1000,155480.25221063208,88683.20331086707
Ovobacter propellens,1000,-11411.955987548965,58749.584292572035
