Organism,Speed,x,y
Neisseria gonorrhoeae,1,-77.29343430219213,-109.10485995373608
Neisseria gonorrhoeae,1,-247.6913262690537,304.11433317760606
Neisseria gonorrhoeae,1,-255.39549103782025,-476.83664557143027
Neisseria gonorrhoeae,1,51.573163648765444,-76.91674888885085
Neisseria gonorrhoeae,1,-5.5895862902359665,76.99179533216609
Neisseria gonorrhoeae,1,66.36915513139337,57.76444790372774
Neisseria gonorrhoeae,1,-124.95376497166284,-407.04154543555296
Neisseria gonorrhoeae,1,64.46590578970776,150.5539756653048
Neisseria gonorrhoeae,1,-261.16430843381056,-397.046895580914
Neisseria gonorrhoeae,1,-279.1856281820973,53.16880137689726
Neisseria gonorrhoeae,1,-401.36895001932015,422.7990745800376
Neisseria gonorrhoeae,1,95.72012973413466,366.53632103124613
Neisseria gonorrhoeae,1,-34.921312908031744,10.76880165512853
Neisseria gonorrhoeae,1,162.91314573298877,229.1155951025853
Neisseria gonorrhoeae,1,31.419766120087072,149.69300624483327
Neisseria gonorrhoeae,1,140.6405443679907,-195.0883939269995
Neisseria gonorrhoeae,1,-35.10274356293048,-117.75251027546707
Neisseria gonorrhoeae,1,56.02680526745076,-247.85192072480777
Neisseria gonorrhoeae,1,-15.909848334107684,350.99363692189985
Neisseria gonorrhoeae,1,381.26783418793144,-16.880707782506718
Neisseria gonorrhoeae,1,341.05388397953783,-154.56012114788194
Neisseria gonorrhoeae,1,101.66296497143081,578.5637808596153
Neisseria gonorrhoeae,1,-103.50381914158714,-215.32746325727433
Neisseria gonorrhoeae,1,25.052419640303306,-84.09926995838764
Neisseria gonorrhoeae,1,-97.75391182009555,-151.2109818717607
Neisseria gonorrhoeae,1,625.6117306232965,495.1643298493624
Neisseria gonorrhoeae,1,46.75108994369939,-82.2197641439124
Neisseria gonorrhoeae,1,470.409236511761,-245.3286291706139
Neisseria gonorrhoeae,1,38.98639670811336,388.49456892151983
Neisseria gonorrhoeae,1,17.53378121401652,369.2359937219675
Neisseria gonorrhoeae,1,32.770368294015874,263.84898460979804
Neisseria gonorrhoeae,1,-234.126510751348,-149.12841047633168
Neisseria gonorrhoeae,1,37.05650745920107,106.6160481630038
Neisseria gonorrhoeae,1,114.21418373099276,-26.04296067729572
Neisseria gonorrhoeae,1,-208.75490788822034,27.305265015804537
Neisseria gonorrhoeae,1,167.11239460453788,-208.39430218647337
Neisseria gonorrhoeae,1,233.41772691823786,161.04500565242358
Neisseria gonorrhoeae,1,168.56444701507266,54.69094674811412
Neisseria gonorrhoeae,1,157.8064183083864,263.7745090723714
Neisseria gonorrhoeae,1,181.7361846609006,88.47164618769814
Neisseria gonorrhoeae,1,-418.6645682856127,46.10106596575311
Neisseria gonorrhoeae,1,24.671000167116695,536.9772142181662
Neisseria gonorrhoeae,1,-78.11472686371266,269.91468359549384
Neisseria gonorrhoeae,1,256.0277331379764,-276.07249873735856
Neisseria gonorrhoeae,1,-29.557358919538178,-355.89647906338735
Neisseria gonorrhoeae,1,390.6146393740675,-583.6433323365712
Neisseria gonorrhoeae,1,119.51220139422436,-112.87017231742621
Neisseria gonorrhoeae,1,-232.42479562224736,210.73358387895578
Neisseria gonorrhoeae,1,168.36744567415943,-598.4289385757266
Neisseria gonorrhoeae,1,47.78226724065452,165.94914025146247
Neisseria gonorrhoeae,1,-37.31431688787092,235.2222631231948
Neisseria gonorrhoeae,1,107.58414565067474,-29.083832911289466
Neisseria gonorrhoeae,1,216.9574964605056,286.80337093853916
Neisseria gonorrhoeae,1,89.04176269826078,-269.04627097814125
Neisseria gonorrhoeae,1,158.6984734889522,125.33264470596852
Neisseria gonorrhoeae,1,265.284501516392,-43.525451712132714
Neisseria gonorrhoeae,1,-33.89686336969054,262.42307293296204
Neisseria gonorrhoeae,1,-166.2332112351689,-187.1097571612173
Neisseria gonorrhoeae,1,-106.84166016263049,-239.79106656758879
Neisseria gonorrhoeae,1,752.9982806007134,26.962708292203104
Neisseria gonorrhoeae,1,223.77196944408809,-21.83983137320971
Neisseria gonorrhoeae,1,40.27663871517186,716.3923147673213
Neisseria gonorrhoeae,1,-291.3896522770501,191.72998236915993
Neisseria gonorrhoeae,1,-45.88731716740932,-98.91277410463788
Neisseria gonorrhoeae,1,257.76744453193095,59.857196381232534
Neisseria gonorrhoeae,1,-308.36935572951535,-367.3547516314786
Neisseria gonorrhoeae,1,384.7866086863131,-316.1947636361782
Neisseria gonorrhoeae,1,-124.023487711854,-331.2052487864307
Neisseria gonorrhoeae,1,-62.10374033755228,-130.84019888179358
Neisseria gonorrhoeae,1,42.46789211130779,-4.028646442098413
Neisseria gonorrhoeae,1,-66.71827452497456,-51.55330523049132
Neisseria gonorrhoeae,1,82.34885195427024,-231.6525564311842
Neisseria gonorrhoeae,1,-263.3245282940272,21.049481610724055
Neisseria gonorrhoeae,1,50.54259471002125,-123.40468685520584
Neisseria gonorrhoeae,1,211.24522886422568,-308.5297469111003
Neisseria gonorrhoeae,1,-449.262728906981,-112.12770641824874
Neisseria gonorrhoeae,1,43.84674871435347,256.3276857152402
Neisseria gonorrhoeae,1,377.73801582083644,-257.2245851431899
Neisseria gonorrhoeae,1,-13.827848276878028,118.40340879358826
Neisseria gonorrhoeae,1,42.77829371786393,488.99178021348615
Neisseria gonorrhoeae,1,3.0809953631951332,-703.2682391061638
Neisseria gonorrhoeae,1,227.80246550118508,414.3376737773109
Neisseria gonorrhoeae,1,14.754195852093158,-215.6127970669288
Neisseria gonorrhoeae,1,28.01104277875736,721.7983564522146
Neisseria gonorrhoeae,1,161.16739996300043,-296.6481911283202
Neisseria gonorrhoeae,1,-249.78776695181514,-530.2595071523334
Neisseria gonorrhoeae,1,-177.47188110851965,-64.27180936991157
Neisseria gonorrhoeae,1,75.47161320524324,351.08475155766575
Neisseria gonorrhoeae,1,656.8014716330979,174.36452912298986
Neisseria gonorrhoeae,1,-615.7546947206035,26.335916558726172
Neisseria gonorrhoeae,1,223.97907863841795,-469.55387398787286
Neisseria gonorrhoeae,1,-223.5771306770525,-711.0464915737427
Neisseria gonorrhoeae,1,-416.0015637137408,-59.31994296591371
Neisseria gonorrhoeae,1,195.84802658221093,-485.245383425393
Neisseria gonorrhoeae,1,320.1324560308717,-227.48855967084117
Neisseria gonorrhoeae,1,79.83654873540263,205.45686938803868
Neisseria gonorrhoeae,1,-10.592667595811454,-26.757052042232264
Neisseria gonorrhoeae,1,-602.707718361807,391.5694866746453
Neisseria gonorrhoeae,1,-554.8083940039888,473.22177542032483
Neisseria gonorrhoeae,1,31.23451796119478,239.19247491347616
Neisseria gonorrhoeae,1,53.90118789306894,-654.6438000161736
Neisseria gonorrhoeae,1,-42.49144222650341,319.9576518843457
Neisseria gonorrhoeae,1,562.2790389656967,209.340840535572
Neisseria gonorrhoeae,1,74.11662635780235,0.14589578130286218
Neisseria gonorrhoeae,1,-154.54633362162352,-205.25560305681498
Neisseria gonorrhoeae,1,59.19308011246082,-151.7721767013924
Neisseria gonorrhoeae,1,206.71537030908783,-504.3712473884387
Neisseria gonorrhoeae,1,-412.82053445046824,202.34827687705211
Neisseria gonorrhoeae,1,65.29001652456033,56.07443175447725
Neisseria gonorrhoeae,1,-495.012419501236,127.49560654964814
Neisseria gonorrhoeae,1,296.523851912398,-2.259840849021395
Neisseria gonorrhoeae,1,-494.2011000084816,-14.788541249115356
Neisseria gonorrhoeae,1,-8.452837820889474,-77.04743307896415
Neisseria gonorrhoeae,1,-34.389508147254396,-340.2568570993355
Neisseria gonorrhoeae,1,226.13994848448996,-313.8590429415694
Neisseria gonorrhoeae,1,181.11354209829926,83.12419255768177
Neisseria gonorrhoeae,1,122.10010029084091,101.09997967234303
Neisseria gonorrhoeae,1,-65.23043238210359,-285.89515197224824
Neisseria gonorrhoeae,1,-229.81531577473442,-197.5914336175122
Neisseria gonorrhoeae,1,134.80910646839686,-633.9915989025673
Neisseria gonorrhoeae,1,1.278846414119336,116.28068871601039
Neisseria gonorrhoeae,1,390.9351921478224,314.03731910388825
Neisseria gonorrhoeae,1,251.49596847532183,342.177052413869
Neisseria gonorrhoeae,1,151.72743820311499,489.2520233428791
Neisseria gonorrhoeae,1,449.82404988895956,-226.64332432543756
Neisseria gonorrhoeae,1,128.18910393950162,-24.418236189045373
Neisseria gonorrhoeae,1,-344.9277938805285,-231.38547058196897
Neisseria gonorrhoeae,1,-114.80440640693647,-245.61832103260286
Neisseria gonorrhoeae,1,-210.89306372955483,136.72005550329453
Neisseria gonorrhoeae,1,188.05339975191484,262.1671611518914
Neisseria gonorrhoeae,1,91.8368722630104,133.28539145896244
Neisseria gonorrhoeae,1,258.95761260575347,-531.1993755224387
Neisseria gonorrhoeae,1,296.1830016770088,-306.6217596008631
Neisseria gonorrhoeae,1,61.257769767815354,-382.6786104686369
Neisseria gonorrhoeae,1,337.1113844710169,326.5636092441457
Neisseria gonorrhoeae,1,212.27421257824713,67.02142895435313
Neisseria gonorrhoeae,1,-59.43693023031731,-8.234049712069895
Neisseria gonorrhoeae,1,42.620487744916545,-484.9080538754926
Neisseria gonorrhoeae,1,-281.308688410452,-34.04758276242735
Neisseria gonorrhoeae,1,45.29825840120428,-153.58379446452213
Neisseria gonorrhoeae,1,644.1209770595331,305.98752399326014
Neisseria gonorrhoeae,1,539.1941260308643,-266.02541609526077
Neisseria gonorrhoeae,1,200.40215523186572,-83.48498158294139
Neisseria gonorrhoeae,1,-268.7688304200158,62.05598928595159
Neisseria gonorrhoeae,1,-533.6153989578962,-21.567768714143085
Neisseria gonorrhoeae,1,-193.66310886380148,578.287896945449
Neisseria gonorrhoeae,1,-66.57693704557126,-102.23927843232839
Neisseria gonorrhoeae,1,-215.4384272416743,312.64266997026914
Neisseria gonorrhoeae,1,198.83549397149602,-70.04631719146616
Neisseria gonorrhoeae,1,-150.91104751677582,-101.67880888358458
Neisseria gonorrhoeae,1,-147.77057203149053,319.2935863987648
Neisseria gonorrhoeae,1,-93.65222021397463,230.90396465177508
Neisseria gonorrhoeae,1,-205.10365249901463,-57.70352247146586
Neisseria gonorrhoeae,1,-69.66493549893377,-103.08864623939031
Neisseria gonorrhoeae,1,24.886921519180166,8.866699963207243
Neisseria gonorrhoeae,1,-759.9629879335723,-279.02911634154526
Neisseria gonorrhoeae,1,288.8144998557909,-266.4366490497282
Neisseria gonorrhoeae,1,129.32457705342495,-408.10679643805184
Neisseria gonorrhoeae,1,-222.38304094319338,13.7829682723339
Neisseria gonorrhoeae,1,-57.01031697513321,-134.0333178549361
Neisseria gonorrhoeae,1,92.9047317877351,-195.3644744051098
Neisseria gonorrhoeae,1,87.93048208364299,-227.67629300170753
Neisseria gonorrhoeae,1,-117.2382920306097,53.999778802847146
Neisseria gonorrhoeae,1,-716.0503465478233,-99.02785422409023
Neisseria gonorrhoeae,1,309.2189457492935,304.3905437030329
Neisseria gonorrhoeae,1,-386.3082863227752,-203.00534464244058
Neisseria gonorrhoeae,1,-257.35481756795446,220.85603143138252
Neisseria gonorrhoeae,1,187.2485185432189,-96.18229245383102
Neisseria gonorrhoeae,1,-20.219123018048258,-201.28800442260234
Neisseria gonorrhoeae,1,-221.32094533156948,-142.4610879015867
Neisseria gonorrhoeae,1,-18.172383961925668,37.10843009078589
Neisseria gonorrhoeae,1,-74.57866457887097,-49.58949508362575
Neisseria gonorrhoeae,1,8.973205384038486,259.7295178729682
Neisseria gonorrhoeae,1,101.93453466998176,-138.41525196697546
Neisseria gonorrhoeae,1,-47.19160548953753,155.578075700658
Neisseria gonorrhoeae,1,341.60249359276037,-101.6094166596128
Neisseria gonorrhoeae,1,196.0331341237202,-825.0871636482921
Neisseria gonorrhoeae,1,-336.7555039373936,-87.21554776173771
Neisseria gonorrhoeae,1,8.761196916531407,203.41446122088334
Neisseria gonorrhoeae,1,98.37448990567844,246.9733779653458
Neisseria gonorrhoeae,1,-9.924971200374657,-207.83696592335505
Neisseria gonorrhoeae,1,191.39345578683677,46.65321645055757
Neisseria gonorrhoeae,1,-314.07309150748245,270.9737016884693
Neisseria gonorrhoeae,1,-63.91599908980174,181.56555550566435
Neisseria gonorrhoeae,1,460.74978924576715,93.96179404976291
Neisseria gonorrhoeae,1,-90.85247747635242,-127.61202707939422
Neisseria gonorrhoeae,1,-98.80303620969376,150.4088738778153
Neisseria gonorrhoeae,1,-433.9610520833219,158.82425278609952
Neisseria gonorrhoeae,1,242.1252986230694,358.33583008850553
Neisseria gonorrhoeae,1,-278.95701238063134,-498.67114384789494
Neisseria gonorrhoeae,1,-341.5780137344871,-23.949560012945398
Neisseria gonorrhoeae,1,-39.56659949607054,-8.238068701523378
Neisseria gonorrhoeae,1,-119.76404698239456,-21.583303289399964
Neisseria gonorrhoeae,1,613.8581861366212,201.72548593460573
Neisseria gonorrhoeae,1,13.636004044052106,506.4866836629427
Neisseria gonorrhoeae,1,-518.494708056604,-111.66429757508583
Neisseria gonorrhoeae,1,109.37226886287365,-90.68319078865952
Neisseria gonorrhoeae,1,238.48967948101702,72.68316553646511
Neisseria gonorrhoeae,1,10.506814626983907,247.65244925848182
Neisseria gonorrhoeae,1,16.77432299156879,194.63401281255014
Neisseria gonorrhoeae,1,-303.5837413493732,-186.32938278691984
Neisseria gonorrhoeae,1,-313.82539882061064,-83.6132921918488
Neisseria gonorrhoeae,1,-159.78823570471187,628.9606006127855
Neisseria gonorrhoeae,1,-8.518679515271963,88.01824102372643
Neisseria gonorrhoeae,1,-233.52273363997776,100.8738186655983
Neisseria gonorrhoeae,1,592.4504497026566,-206.20372947727205
Neisseria gonorrhoeae,1,327.8579740413242,303.12058490001385
Neisseria gonorrhoeae,1,-472.5761721652589,297.2515607673465
Neisseria gonorrhoeae,1,104.0333811877896,61.26231904393349
Neisseria gonorrhoeae,1,100.78480675542313,560.7859075517814
Neisseria gonorrhoeae,1,-101.16061958996872,378.5000765399606
Neisseria gonorrhoeae,1,-72.14796611832014,-202.90390964369666
Neisseria gonorrhoeae,1,96.08367571291862,-57.35345455690764
Neisseria gonorrhoeae,1,421.67815769877404,-164.42638156435416
Neisseria gonorrhoeae,1,62.658211959355754,139.18923979172428
Neisseria gonorrhoeae,1,125.93240933127481,238.4640740918765
Neisseria gonorrhoeae,1,92.25992211957963,-22.213407303222077
Neisseria gonorrhoeae,1,493.19630222182985,29.50525101201217
Neisseria gonorrhoeae,1,-197.13468332248257,-200.03341290262622
Neisseria gonorrhoeae,1,282.5984186393171,250.47827973906038
Neisseria gonorrhoeae,1,63.40172904155528,-274.63119247129526
Neisseria gonorrhoeae,1,180.73665800730805,347.0673266193696
Neisseria gonorrhoeae,1,28.332001870974384,559.4414619176258
Neisseria gonorrhoeae,1,137.16331203379437,-157.31888979278636
Neisseria gonorrhoeae,1,4.0337850311148635,97.27126989968858
Neisseria gonorrhoeae,1,-155.8092570189961,95.96033695364696
Neisseria gonorrhoeae,1,7.126107604978415,10.839109275791134
Neisseria gonorrhoeae,1,200.35645366339972,152.4347635475405
Neisseria gonorrhoeae,1,299.12136780726183,319.2281161623539
Neisseria gonorrhoeae,1,653.9220029747889,261.5894900840874
Neisseria gonorrhoeae,1,143.80215443471113,-26.28114717098845
Neisseria gonorrhoeae,1,-342.8811134254368,-368.38162696540377
Neisseria gonorrhoeae,1,280.5523739370983,-22.074260494543957
Neisseria gonorrhoeae,1,599.32541625643,125.80948003280491
Neisseria gonorrhoeae,1,148.60121527058402,160.0236647919091
Neisseria gonorrhoeae,1,210.72220369989014,36.771553292007695
Neisseria gonorrhoeae,1,174.9687660944372,342.7084472871782
Neisseria gonorrhoeae,1,-97.76431633720857,-316.4906835420012
Neisseria gonorrhoeae,1,-98.8475078404141,457.11385685589767
Neisseria gonorrhoeae,1,403.6468475075181,-145.3997839598486
Neisseria gonorrhoeae,1,387.7079412339095,160.9401462802152
Neisseria gonorrhoeae,1,-18.20024486106082,-107.32635021596332
Neisseria gonorrhoeae,1,218.40920382552054,-78.83624051466839
Neisseria gonorrhoeae,1,-523.3570156773447,127.68236966192043
Neisseria gonorrhoeae,1,287.8405732648798,34.1617908928649
Neisseria gonorrhoeae,1,-50.97987879211541,-161.74270359775045
Neisseria gonorrhoeae,1,-116.92565670481328,-245.60665797653502
Neisseria gonorrhoeae,1,649.141263449474,-85.42971577931993
Neisseria gonorrhoeae,1,-72.50838219105003,-229.89606419050583
