Organism,Speed,x,y
Twitching motility,1,42990.066569934366,0
Twitching motility,1,43172.932052368764,0
Twitching motility,1,43306.93722221698,0
Twitching motility,1,43185.827798261074,0
Twitching motility,1,43282.0251546856,0
Twitching motility,1,43032.49230077141,0
Twitching motility,1,43218.64753761841,0
Twitching motility,1,43211.89702778775,0
Twitching motility,1,43145.986871668836,0
Twitching motility,1,43233.903088020394,0
Twitching motility,1,43102.07333726715,0
Twitching motility,1,43151.35930273053,0
Twitching motility,1,43362.43695000326,0
Twitching motility,1,43191.15065267193,0
Twitching motility,1,43183.00469863927,0
Twitching motility,1,43232.33348342776,0
Twitching motility,1,43077.893372122664,0
Twitching motility,1,43304.50567308534,0
Twitching motility,1,43018.01149209542,0
Twitching motility,1,43185.09904706036,0
Twitching motility,1,43183.54137835349,0
Twitching motility,1,43305.95555831748,0
Twitching motility,1,43132.980997560546,0
Twitching motility,1,43272.04715600191,0
Twitching motility,1,43158.11008399562,0
Twitching motility,1,43181.720486269565,0
Twitching motility,1,43285.40270228521,0
Twitching motility,1,43170.31966049783,0
Twitching motility,1,43250.26970908791,0
Twitching motility,1,43260.91108287941,0
Twitching motility,1,43298.269937873585,0
Twitching motility,1,43175.03947992553,0
Twitching motility,1,43187.75009491597,0
Twitching motility,1,43250.74879441317,0
Twitching motility,1,43160.520180848194,0
Twitching motility,1,43155.43830772955,0
Twitching motility,1,43154.26746738725,0
Twitching motility,1,43250.64091397356,0
Twitching motility,1,43029.720214255154,0
Twitching motility,1,43085.82163341413,0
Twitching motility,1,43161.931603789795,0
Twitching motility,1,43208.584646956995,0
Twitching motility,1,43147.30022090813,0
Twitching motility,1,43413.35829742788,0
Twitching motility,1,43109.60540432064,0
Twitching motility,1,43171.08533922909,0
Twitching motility,1,43148.03031812608,0
Twitching motility,1,43295.00467362371,0
Twitching motility,1,43231.08747465536,0
Twitching motility,1,43310.22861245484,0
Twitching motility,1,43291.03882199479,0
Twitching motility,1,43186.25796241406,0
Twitching motility,1,43305.936185809784,0
Twitching motility,1,43022.41781728063,0
Twitching motility,1,43343.92008186085,0
Twitching motility,1,43343.95370820374,0
Twitching motility,1,43102.08274772391,0
Twitching motility,1,43296.57926946785,0
Twitching motility,1,43228.202946572565,0
Twitching motility,1,43231.85301264748,0
Twitching motility,1,43202.981532903155,0
Twitching motility,1,43201.44691164233,0
Twitching motility,1,43178.581632397836,0
Twitching motility,1,43137.815000386676,0
Twitching motility,1,43296.26050328696,0
Twitching motility,1,43391.327875716146,0
Twitching motility,1,43265.9634434497,0
Twitching motility,1,43260.131444113096,0
Twitching motility,1,43216.480609346414,0
Twitching motility,1,43382.26306926762,0
Twitching motility,1,43171.61197150382,0
Twitching motility,1,43256.40214488399,0
Twitching motility,1,43173.350266767666,0
Twitching motility,1,43074.65140934219,0
Twitching motility,1,43264.626074600266,0
Twitching motility,1,43244.761819056,0
Twitching motility,1,43217.36028322438,0
Twitching motility,1,43283.31215700973,0
Twitching motility,1,43208.14689360326,0
Twitching motility,1,42995.62596795568,0
Twitching motility,1,43180.58563713194,0
Twitching motility,1,43223.50729381596,0
Twitching motility,1,43236.13020918006,0
Twitching motility,1,43177.784808880184,0
Twitching motility,1,43062.40882132854,0
Twitching motility,1,43185.1732958823,0
Twitching motility,1,43265.79793131701,0
Twitching motility,1,43286.88442546292,0
Twitching motility,1,43111.695433933986,0
Twitching motility,1,43208.454105996294,0
Twitching motility,1,43180.76990772528,0
Twitching motility,1,43099.02141012577,0
Twitching motility,1,43192.880586364074,0
Twitching motility,1,43276.78668293939,0
Twitching motility,1,43246.455623622285,0
Twitching motility,1,43270.720769122476,0
Twitching motility,1,43111.726946002804,0
Twitching motility,1,43185.68970829714,0
Twitching motility,1,43114.161395285046,0
Twitching motility,1,43212.25749454182,0
Twitching motility,1,43156.19544502697,0
Twitching motility,1,43353.72378239408,0
Twitching motility,1,43147.04584447667,0
Twitching motility,1,43190.536360109225,0
Twitching motility,1,43276.28544175532,0
Twitching motility,1,43173.990753509104,0
Twitching motility,1,43262.19148918311,0
Twitching motility,1,43133.5780719656,0
Twitching motility,1,43091.844281699276,0
Twitching motility,1,43116.45016089105,0
Twitching motility,1,43200.9418589219,0
Twitching motility,1,43118.000791764585,0
Twitching motility,1,43282.13508431567,0
Twitching motility,1,43319.15754738799,0
Twitching motility,1,43179.68044955027,0
Twitching motility,1,42992.5567829106,0
Twitching motility,1,43197.50116860028,0
Twitching motility,1,43100.590157514205,0
Twitching motility,1,43282.93537543295,0
Twitching motility,1,43216.275176062714,0
Twitching motility,1,43147.04484448023,0
Twitching motility,1,43297.01628744579,0
Twitching motility,1,43234.06904481887,0
Twitching motility,1,43018.13830147404,0
Twitching motility,1,43320.74757031631,0
Twitching motility,1,43216.20107806777,0
Twitching motility,1,43278.08960382617,0
Twitching motility,1,43135.530442401534,0
Twitching motility,1,43156.82594713685,0
Twitching motility,1,43295.07615298359,0
Twitching motility,1,43274.21384193981,0
Twitching motility,1,43339.16046568635,0
Twitching motility,1,43237.49965007277,0
Twitching motility,1,43231.35268389806,0
Twitching motility,1,43144.38151016319,0
Twitching motility,1,43230.88804810424,0
Twitching motility,1,43266.96740863938,0
Twitching motility,1,43255.54427796183,0
Twitching motility,1,43184.4105873066,0
Twitching motility,1,43122.17565310607,0
Twitching motility,1,43285.08072114317,0
Twitching motility,1,43047.92754114792,0
Twitching motility,1,43294.22442232771,0
Twitching motility,1,43332.5322797643,0
Twitching motility,1,43177.907940907404,0
Twitching motility,1,43211.064329514746,0
Twitching motility,1,43217.80347897904,0
Twitching motility,1,43180.94175205403,0
Twitching motility,1,43129.39516365202,0
Twitching motility,1,43174.63974922313,0
Twitching motility,1,43215.30824294686,0
Twitching motility,1,43105.05507440562,0
Twitching motility,1,43220.33226531651,0
Twitching motility,1,43100.909543305635,0
Twitching motility,1,42957.701439683326,0
Twitching motility,1,43186.61241039098,0
Twitching motility,1,43045.718489055755,0
Twitching motility,1,43338.720342440065,0
Twitching motility,1,43221.762647743104,0
Twitching motility,1,43037.27414801228,0
Twitching motility,1,43064.2144113651,0
Twitching motility,1,43159.2659276966,0
Twitching motility,1,43166.95061435946,0
Twitching motility,1,43159.935481020715,0
Twitching motility,1,43245.60930677643,0
Twitching motility,1,43153.114300253335,0
Twitching motility,1,43234.49182811007,0
Twitching motility,1,43260.5318832756,0
Twitching motility,1,43152.23378319456,0
Twitching motility,1,43287.97320397338,0
Twitching motility,1,43272.9099154938,0
Twitching motility,1,43325.1043550747,0
Twitching motility,1,43213.32113704458,0
Twitching motility,1,43245.097781157354,0
Twitching motility,1,43187.67166450247,0
Twitching motility,1,43225.99280651333,0
Twitching motility,1,43246.11116489209,0
Twitching motility,1,43202.091984973755,0
Twitching motility,1,43355.96789716417,0
Twitching motility,1,43256.30337517848,0
Twitching motility,1,43128.765009905444,0
Twitching motility,1,43150.880154472776,0
Twitching motility,1,43194.53896020749,0
Twitching motility,1,43249.989154759096,0
Twitching motility,1,43127.189003185136,0
Twitching motility,1,43118.76064030547,0
Twitching motility,1,43208.42397818109,0
Twitching motility,1,43118.860683007864,0
Twitching motility,1,43184.16403007088,0
Twitching motility,1,43166.45887262863,0
Twitching motility,1,43306.71105271811,0
Twitching motility,1,43166.85802051588,0
Twitching motility,1,43255.254557680106,0
Twitching motility,1,43190.5774497611,0
Twitching motility,1,43324.51082450175,0
Twitching motility,1,43187.69194935239,0
Twitching motility,1,43078.80854737782,0
Twitching motility,1,43249.31001758226,0
Twitching motility,1,43313.797992979176,0
Twitching motility,1,43184.62352182623,0
Twitching motility,1,43238.28414401645,0
Twitching motility,1,43199.50637340569,0
Twitching motility,1,43181.9446066455,0
Twitching motility,1,43282.56881660991,0
Twitching motility,1,43074.04516322818,0
Twitching motility,1,43334.79923075903,0
Twitching motility,1,43308.20466802083,0
Twitching motility,1,42990.73475450487,0
Twitching motility,1,43277.620576307876,0
Twitching motility,1,43148.485458509764,0
Twitching motility,1,42963.55580426217,0
Twitching motility,1,43385.52348885825,0
Twitching motility,1,43250.56855664984,0
Twitching motility,1,43156.10231777723,0
Twitching motility,1,43081.71078311745,0
Twitching motility,1,43168.742208422394,0
Twitching motility,1,43289.70029773959,0
Twitching motility,1,43101.11260720994,0
Twitching motility,1,43207.15035759122,0
Twitching motility,1,43286.82383686281,0
Twitching motility,1,43107.19217969407,0
Twitching motility,1,43077.210167520214,0
Twitching motility,1,43230.4396219207,0
Twitching motility,1,43204.74834877113,0
Twitching motility,1,43190.46964282822,0
Twitching motility,1,43122.85148874088,0
Twitching motility,1,43235.932692478644,0
Twitching motility,1,43176.571153443074,0
Twitching motility,1,43243.62361545302,0
Twitching motility,1,43137.59948406066,0
Twitching motility,1,43175.42645585537,0
Twitching motility,1,43195.04737288621,0
Twitching motility,1,43156.38786176173,0
Twitching motility,1,43203.85524106305,0
Twitching motility,1,43135.102607357316,0
Twitching motility,1,43156.00666838745,0
Twitching motility,1,43146.70398618351,0
Twitching motility,1,43185.276077331044,0
Twitching motility,1,43349.02856421261,0
Twitching motility,1,43194.71602656646,0
Twitching motility,1,43299.075993197504,0
Twitching motility,1,43244.03407913004,0
Twitching motility,1,43231.454650872154,0
Twitching motility,1,43196.71998226829,0
Twitching motility,1,43204.5849707874,0
Twitching motility,1,43210.48464743816,0
Twitching motility,1,43197.61149756657,0
Twitching motility,1,43194.7484355045,0
Twitching motility,1,43229.21687221504,0
Twitching motility,1,43216.74587395135,0
Twitching motility,1,43348.31632044329,0
Twitching motility,1,43253.47569857072,0
Twitching motility,1,43274.81147752958,0
Twitching motility,1,43156.88542074431,0
Twitching motility,1,43112.11223800364,0
Twitching motility,1,43182.89639765094,0
Twitching motility,1,43121.48401693953,0
Twitching motility,1,43346.33133026748,0
Twitching motility,1,43089.982979980065,0
Twitching motility,1,43384.72324052919,0
Twitching motility,1,43216.792196500115,0
Twitching motility,1,43105.051934383344,0
Twitching motility,1,43295.22221651394,0
Twitching motility,1,43343.68770880345,0
Twitching motility,1,43313.20384337893,0
Twitching motility,1,43295.55311625544,0
Twitching motility,1,43107.29292795365,0
Twitching motility,1,43183.28506206977,0
Twitching motility,1,43231.72104737116,0
Twitching motility,1,43114.72694507311,0
Twitching motility,1,43175.64494711114,0
Twitching motility,1,43138.91997456201,0
Twitching motility,1,43156.1789077844,0
Twitching motility,1,43197.32847526646,0
Twitching motility,1,43165.458662119694,0
Twitching motility,1,43280.91027208511,0
Twitching motility,1,43088.409072548384,0
Twitching motility,1,43197.55157762719,0
Twitching motility,1,43160.596179821994,0
Twitching motility,1,43194.15792476293,0
Twitching motility,1,43226.38346488797,0
Twitching motility,1,43276.909754956374,0
Twitching motility,1,43268.88348015421,0
Twitching motility,1,43207.435155983316,0
Twitching motility,1,43191.08805643837,0
Twitching motility,1,43155.53441645228,0
Twitching motility,1,43376.59967330797,0
Twitching motility,1,43165.819236395415,0
Twitching motility,1,43239.124169993214,0
Twitching motility,1,43234.68764503626,0
Twitching motility,1,43158.54550864827,0
Twitching motility,1,43300.67027389468,0
Twitching motility,1,43187.26110514696,0
Twitching motility,1,43199.60886354372,0
Twitching motility,1,43180.48964165943,0
Twitching motility,1,43277.455480571836,0
Twitching motility,1,43200.64356769482,0
Twitching motility,1,43138.96661683754,0
Twitching motility,1,43234.8543715179,0
Twitching motility,1,43259.10679972358,0
Twitching motility,1,42969.000811476726,0
Twitching motility,1,43275.55261011771,0
Twitching motility,1,43121.19970396836,0
Twitching motility,1,43200.049200859154,0
Twitching motility,1,43308.773104624124,0
Twitching motility,1,43175.67911252449,0
Twitching motility,1,43145.292655127356,0
Twitching motility,1,43101.54282477917,0
Twitching motility,1,43009.717849644134,0
Twitching motility,1,43285.00909230742,0
Twitching motility,1,43202.674655754585,0
Twitching motility,1,43196.83048448549,0
Twitching motility,1,43119.1478241412,0
Twitching motility,1,43216.98431579815,0
Twitching motility,1,43186.40640521492,0
Twitching motility,1,43396.79292868357,0
Twitching motility,1,43070.33937295829,0
Twitching motility,1,43189.60380845051,0
Twitching motility,1,43263.89001664147,0
Twitching motility,1,43173.98794551473,0
Twitching motility,1,43362.80716905277,0
Twitching motility,1,43277.68838384049,0
Twitching motility,1,43312.02793566184,0
Twitching motility,1,43072.97820042726,0
Twitching motility,1,43102.792404007865,0
Twitching motility,1,43151.901706355624,0
Twitching motility,1,43235.53010509745,0
Twitching motility,1,43270.60400530975,0
Twitching motility,1,43329.29177037184,0
Twitching motility,1,43310.563284930075,0
Twitching motility,1,43327.60201916401,0
Twitching motility,1,43216.90880819829,0
Twitching motility,1,43250.86819569091,0
Twitching motility,1,43290.22824471444,0
Twitching motility,1,43215.71041685832,0
Twitching motility,1,43237.930183944525,0
Twitching motility,1,43333.426593942335,0
Twitching motility,1,43204.282727656886,0
Twitching motility,1,43183.522213395685,0
Twitching motility,1,43269.63233523094,0
Twitching motility,1,43056.96233045682,0
Twitching motility,1,43395.541077295085,0
Twitching motility,1,43112.556828148896,0
Twitching motility,1,43223.52957102307,0
Twitching motility,1,43182.56964718574,0
Twitching motility,1,43105.827704244526,0
Twitching motility,1,43313.906446441775,0
Twitching motility,1,43081.43109495635,0
Twitching motility,1,43156.87761940411,0
Twitching motility,1,43158.8072268907,0
Twitching motility,1,43192.56714851991,0
Twitching motility,1,43150.331149003934,0
Twitching motility,1,43284.455837116344,0
Twitching motility,1,43180.92019474902,0
Twitching motility,1,43255.8979581492,0
Twitching motility,1,43287.48553062021,0
Twitching motility,1,43185.123811066616,0
Twitching motility,1,43192.81471549277,0
Twitching motility,1,43291.268137016334,0
Twitching motility,1,43216.845417133765,0
Twitching motility,1,43280.287330094725,0
Twitching motility,1,43194.65020944504,0
Twitching motility,1,43197.50313546765,0
Twitching motility,1,43213.726218421245,0
Twitching motility,1,43277.97690091701,0
Twitching motility,1,43324.385120443534,0
Twitching motility,1,43208.8472504213,0
Twitching motility,1,43075.19726920314,0
Twitching motility,1,43220.60675538285,0
Twitching motility,1,43147.36150973686,0
Twitching motility,1,43195.05645267968,0
Twitching motility,1,43199.91784805781,0
Twitching motility,1,43373.103448935784,0
Twitching motility,1,43265.235824771924,0
Twitching motility,1,43255.7636643874,0
Twitching motility,1,43221.03733634832,0
Twitching motility,1,43324.0419999673,0
Twitching motility,1,43144.5156889183,0
Twitching motility,1,43152.74761695787,0
Twitching motility,1,43239.89418300148,0
Twitching motility,1,43140.316630705725,0
Twitching motility,1,43191.80414882465,0
Twitching motility,1,43242.52551514632,0
