Organism,Speed,x,y
Ovobacter propellens,1000,43134811.89311156,0
Ovobacter propellens,1000,43256772.76674099,0
Ovobacter propellens,1000,43175951.9453391,0
Ovobacter propellens,1000,43274074.77823924,0
Ovobacter propellens,1000,43120577.21117325,0
Ovobacter propellens,1000,43237752.00223341,0
Ovobacter propellens,1000,43178987.663333304,0
Ovobacter propellens,1000,43068255.91588672,0
Ovobacter propellens,1000,43176832.50889182,0
Ovobacter propellens,1000,43248241.950957336,0
Ovobacter propellens,1000,43141686.29100406,0
Ovobacter propellens,1000,43118353.34213544,0
Ovobacter propellens,1000,43202613.00889589,0
Ovobacter propellens,1000,43275199.40607273,0
Ovobacter propellens,1000,43086547.36413574,0
Ovobacter propellens,1000,43296178.01010376,0
Ovobacter propellens,1000,43172015.8027031,0
Ovobacter propellens,1000,43195831.91869571,0
Ovobacter propellens,1000,43039366.13304704,0
Ovobacter propellens,1000,43171415.54242536,0
Ovobacter propellens,1000,43179624.14834951,0
Ovobacter propellens,1000,43082760.61331993,0
Ovobacter propellens,1000,43242444.11875098,0
Ovobacter propellens,1000,43055020.26693779,0
Ovobacter propellens,1000,43212772.88061707,0
Ovobacter propellens,1000,43211400.19057505,0
Ovobacter propellens,1000,43120232.14585847,0
Ovobacter propellens,1000,43212120.39927998,0
Ovobacter propellens,1000,43233824.65774636,0
Ovobacter propellens,1000,43270023.80485763,0
Ovobacter propellens,1000,43087120.838356905,0
Ovobacter propellens,1000,42932770.5198694,0
Ovobacter propellens,1000,43201030.32807307,0
Ovobacter propellens,1000,43233997.52058741,0
Ovobacter propellens,1000,43119632.711117156,0
Ovobacter propellens,1000,43105495.03828469,0
Ovobacter propellens,1000,43296005.87439258,0
Ovobacter propellens,1000,43202172.2150878,0
Ovobacter propellens,1000,43274340.57230968,0
Ovobacter propellens,1000,43152711.988495894,0
Ovobacter propellens,1000,43084995.802914724,0
Ovobacter propellens,1000,43313592.20121335,0
Ovobacter propellens,1000,43279441.6351195,0
Ovobacter propellens,1000,43156490.00197742,0
Ovobacter propellens,1000,43196992.903994165,0
Ovobacter propellens,1000,42954053.61429765,0
Ovobacter propellens,1000,43294711.32078278,0
Ovobacter propellens,1000,43339509.193873264,0
Ovobacter propellens,1000,43142114.62965351,0
Ovobacter propellens,1000,43399341.91278136,0
Ovobacter propellens,1000,43234077.03390881,0
Ovobacter propellens,1000,43244547.886301294,0
Ovobacter propellens,1000,43326114.18714118,0
Ovobacter propellens,1000,43312027.65697218,0
Ovobacter propellens,1000,43219423.37768548,0
Ovobacter propellens,1000,43198108.32833149,0
Ovobacter propellens,1000,43219957.47305616,0
Ovobacter propellens,1000,43235008.9699456,0
Ovobacter propellens,1000,43038079.47772462,0
Ovobacter propellens,1000,43186193.96181591,0
Ovobacter propellens,1000,43280000.72412402,0
Ovobacter propellens,1000,43205520.03689413,0
Ovobacter propellens,1000,43272529.215031534,0
Ovobacter propellens,1000,43192687.34669872,0
Ovobacter propellens,1000,43214417.16144979,0
Ovobacter propellens,1000,43248100.001878336,0
Ovobacter propellens,1000,43178965.52628721,0
Ovobacter propellens,1000,43267797.17775504,0
Ovobacter propellens,1000,43056177.599831015,0
Ovobacter propellens,1000,43181778.98643538,0
Ovobacter propellens,1000,43154716.4306473,0
Ovobacter propellens,1000,43131106.40611942,0
Ovobacter propellens,1000,43270213.84895477,0
Ovobacter propellens,1000,43198671.22704536,0
Ovobacter propellens,1000,43251909.46279979,0
Ovobacter propellens,1000,43221036.53772525,0
Ovobacter propellens,1000,43287237.82898672,0
Ovobacter propellens,1000,43118695.05679514,0
Ovobacter propellens,1000,43193998.991886854,0
Ovobacter propellens,1000,43204215.655469805,0
Ovobacter propellens,1000,43224517.445300475,0
Ovobacter propellens,1000,43024664.62039482,0
Ovobacter propellens,1000,43175250.36021252,0
Ovobacter propellens,1000,43096738.597574174,0
Ovobacter propellens,1000,43220611.56809307,0
Ovobacter propellens,1000,43390829.0952167,0
Ovobacter propellens,1000,43181853.49611984,0
Ovobacter propellens,1000,43223299.58855128,0
Ovobacter propellens,1000,43216638.85820494,0
Ovobacter propellens,1000,43263606.69719405,0
Ovobacter propellens,1000,43197333.50597788,0
Ovobacter propellens,1000,43138041.17463552,0
Ovobacter propellens,1000,43306294.93442434,0
Ovobacter propellens,1000,43027869.424509816,0
Ovobacter propellens,1000,43220797.02550266,0
Ovobacter propellens,1000,43028436.60515873,0
Ovobacter propellens,1000,43345693.64084163,0
Ovobacter propellens,1000,43256036.65331588,0
Ovobacter propellens,1000,43130149.218573235,0
Ovobacter propellens,1000,43156496.88752857,0
Ovobacter propellens,1000,43125785.20118143,0
Ovobacter propellens,1000,43321004.54471935,0
Ovobacter propellens,1000,43384595.77606735,0
Ovobacter propellens,1000,43172160.19546729,0
Ovobacter propellens,1000,43155930.54565671,0
Ovobacter propellens,1000,43228301.36846588,0
Ovobacter propellens,1000,43090767.12618536,0
Ovobacter propellens,1000,43277192.34745763,0
Ovobacter propellens,1000,43300228.8003196,0
Ovobacter propellens,1000,43281068.56124825,0
Ovobacter propellens,1000,43143517.05431868,0
Ovobacter propellens,1000,43047109.82601088,0
Ovobacter propellens,1000,43300819.902590245,0
Ovobacter propellens,1000,43178869.86050173,0
Ovobacter propellens,1000,43356730.88695831,0
Ovobacter propellens,1000,43073017.38942205,0
Ovobacter propellens,1000,43223272.397186145,0
Ovobacter propellens,1000,43301835.46473226,0
Ovobacter propellens,1000,43154610.447363466,0
Ovobacter propellens,1000,43383617.58057703,0
Ovobacter propellens,1000,43318227.671534985,0
Ovobacter propellens,1000,43226292.730418265,0
Ovobacter propellens,1000,43311701.50242187,0
Ovobacter propellens,1000,43194577.905941755,0
Ovobacter propellens,1000,43329514.90883972,0
Ovobacter propellens,1000,43190101.394685686,0
Ovobacter propellens,1000,43123432.07456474,0
Ovobacter propellens,1000,43225199.19594307,0
Ovobacter propellens,1000,43172030.839378715,0
Ovobacter propellens,1000,43061664.34878693,0
Ovobacter propellens,1000,43192814.26952104,0
Ovobacter propellens,1000,43080131.65657013,0
Ovobacter propellens,1000,43267036.9671362,0
Ovobacter propellens,1000,43230500.87876525,0
Ovobacter propellens,1000,43333844.01733405,0
Ovobacter propellens,1000,43147900.124414355,0
Ovobacter propellens,1000,43236492.59085185,0
Ovobacter propellens,1000,42959716.273008846,0
Ovobacter propellens,1000,43197184.58034261,0
Ovobacter propellens,1000,43148378.69328889,0
Ovobacter propellens,1000,43197896.466971144,0
Ovobacter propellens,1000,43214993.96325671,0
Ovobacter propellens,1000,43219008.375173435,0
Ovobacter propellens,1000,43279114.81704167,0
Ovobacter propellens,1000,43090134.639180966,0
Ovobacter propellens,1000,43162711.3380197,0
Ovobacter propellens,1000,43070702.876830705,0
Ovobacter propellens,1000,43177422.23310494,0
Ovobacter propellens,1000,43174791.34361609,0
Ovobacter propellens,1000,43176903.40905194,0
Ovobacter propellens,1000,43108454.476088054,0
Ovobacter propellens,1000,43298512.9494227,0
Ovobacter propellens,1000,43142065.97964606,0
Ovobacter propellens,1000,43226067.83403526,0
Ovobacter propellens,1000,43089705.11391293,0
Ovobacter propellens,1000,43189305.81859569,0
Ovobacter propellens,1000,43137997.48055986,0
Ovobacter propellens,1000,43312301.5835071,0
Ovobacter propellens,1000,43249226.80453281,0
Ovobacter propellens,1000,43114820.57746267,0
Ovobacter propellens,1000,43067177.34453595,0
Ovobacter propellens,1000,43250634.61361593,0
Ovobacter propellens,1000,43248028.44297118,0
Ovobacter propellens,1000,43273560.26078458,0
Ovobacter propellens,1000,43316383.6663391,0
Ovobacter propellens,1000,43330045.9309835,0
Ovobacter propellens,1000,43201418.699156955,0
Ovobacter propellens,1000,43232855.106195435,0
Ovobacter propellens,1000,43124977.48611052,0
Ovobacter propellens,1000,43246734.47409132,0
Ovobacter propellens,1000,43036159.151581116,0
Ovobacter propellens,1000,43304978.991732,0
Ovobacter propellens,1000,43176588.55171269,0
Ovobacter propellens,1000,43369863.149642244,0
Ovobacter propellens,1000,43336701.29688247,0
Ovobacter propellens,1000,43244093.13009353,0
Ovobacter propellens,1000,43418988.102273785,0
Ovobacter propellens,1000,43143324.09326662,0
Ovobacter propellens,1000,43138132.955937415,0
Ovobacter propellens,1000,43213855.13728717,0
Ovobacter propellens,1000,43107688.71488492,0
Ovobacter propellens,1000,43182036.07927705,0
Ovobacter propellens,1000,43124893.336080015,0
Ovobacter propellens,1000,43215278.33934408,0
Ovobacter propellens,1000,43055489.900889575,0
Ovobacter propellens,1000,43267545.72911188,0
Ovobacter propellens,1000,43225218.12231629,0
Ovobacter propellens,1000,43226780.94249382,0
Ovobacter propellens,1000,43142744.544859044,0
Ovobacter propellens,1000,43209524.51523626,0
Ovobacter propellens,1000,43197073.99845007,0
Ovobacter propellens,1000,43208490.447461836,0
Ovobacter propellens,1000,43225170.11445086,0
Ovobacter propellens,1000,43175408.041845776,0
Ovobacter propellens,1000,43181490.808463186,0
Ovobacter propellens,1000,43246936.79714063,0
Ovobacter propellens,1000,43314283.49978127,0
Ovobacter propellens,1000,43098302.191791594,0
Ovobacter propellens,1000,43284039.81672018,0
Ovobacter propellens,1000,43224864.418707326,0
Ovobacter propellens,1000,43196019.58459406,0
Ovobacter propellens,1000,43174900.91826138,0
Ovobacter propellens,1000,43247699.39403981,0
Ovobacter propellens,1000,43166969.100331426,0
Ovobacter propellens,1000,43095515.20196581,0
Ovobacter propellens,1000,43138842.90376469,0
Ovobacter propellens,1000,43161553.559353806,0
Ovobacter propellens,1000,43141498.56382073,0
Ovobacter propellens,1000,43185793.39934839,0
Ovobacter propellens,1000,43192354.611077115,0
Ovobacter propellens,1000,43099235.51407945,0
Ovobacter propellens,1000,43083279.616678365,0
Ovobacter propellens,1000,43101189.1508936,0
Ovobacter propellens,1000,43262782.621692866,0
Ovobacter propellens,1000,43208918.032065734,0
Ovobacter propellens,1000,43204807.927478805,0
Ovobacter propellens,1000,43293696.453927316,0
Ovobacter propellens,1000,43067386.612670496,0
Ovobacter propellens,1000,43015291.861031905,0
Ovobacter propellens,1000,43214547.01140057,0
Ovobacter propellens,1000,43141670.09229399,0
Ovobacter propellens,1000,43258038.2824929,0
Ovobacter propellens,1000,43191431.086366765,0
Ovobacter propellens,1000,43235170.86234176,0
Ovobacter propellens,1000,43232786.03094607,0
Ovobacter propellens,1000,43186002.651302144,0
Ovobacter propellens,1000,43010033.09985227,0
Ovobacter propellens,1000,43253165.12817028,0
Ovobacter propellens,1000,43114402.203248814,0
Ovobacter propellens,1000,43107487.57870425,0
Ovobacter propellens,1000,43226761.759251356,0
Ovobacter propellens,1000,43060706.82325796,0
Ovobacter propellens,1000,43346361.995031826,0
Ovobacter propellens,1000,43164744.59125148,0
Ovobacter propellens,1000,43290244.6438293,0
Ovobacter propellens,1000,43217770.38055193,0
Ovobacter propellens,1000,43113393.076984674,0
Ovobacter propellens,1000,43198912.97997604,0
Ovobacter propellens,1000,43257573.13465373,0
Ovobacter propellens,1000,43426996.95930164,0
Ovobacter propellens,1000,43342517.30978396,0
Ovobacter propellens,1000,43135945.521391466,0
Ovobacter propellens,1000,43117373.353228204,0
Ovobacter propellens,1000,43167325.44545038,0
Ovobacter propellens,1000,43190473.90908957,0
Ovobacter propellens,1000,43290934.09155984,0
Ovobacter propellens,1000,43195417.47257672,0
Ovobacter propellens,1000,43282385.5265982,0
Ovobacter propellens,1000,43147239.107306115,0
Ovobacter propellens,1000,43207117.861628994,0
Ovobacter propellens,1000,43281975.33800267,0
Ovobacter propellens,1000,43181624.82105242,0
Ovobacter propellens,1000,43073450.36595035,0
Ovobacter propellens,1000,43257063.711985484,0
Ovobacter propellens,1000,43260481.50475789,0
Ovobacter propellens,1000,43293349.87804061,0
Ovobacter propellens,1000,43118239.43196214,0
Ovobacter propellens,1000,43206275.955452114,0
Ovobacter propellens,1000,43169188.70842759,0
Ovobacter propellens,1000,43156789.475098714,0
Ovobacter propellens,1000,43332730.07682967,0
Ovobacter propellens,1000,43111137.680902846,0
Ovobacter propellens,1000,43086603.56186889,0
Ovobacter propellens,1000,43030230.14307581,0
Ovobacter propellens,1000,43276128.1417578,0
Ovobacter propellens,1000,43199458.277079746,0
Ovobacter propellens,1000,43059289.61427626,0
Ovobacter propellens,1000,43184109.430844426,0
Ovobacter propellens,1000,43088562.801220685,0
Ovobacter propellens,1000,43346565.22688665,0
Ovobacter propellens,1000,43197574.87820788,0
Ovobacter propellens,1000,43111892.91911968,0
Ovobacter propellens,1000,43163720.54472636,0
Ovobacter propellens,1000,43108224.60805252,0
Ovobacter propellens,1000,43179114.52603503,0
Ovobacter propellens,1000,43099177.87671089,0
Ovobacter propellens,1000,43365741.88780366,0
Ovobacter propellens,1000,43192876.908511385,0
Ovobacter propellens,1000,43017954.782694116,0
Ovobacter propellens,1000,43285108.59079333,0
Ovobacter propellens,1000,43214984.53698936,0
Ovobacter propellens,1000,43308141.5031841,0
Ovobacter propellens,1000,43313021.489604145,0
Ovobacter propellens,1000,43069604.825434975,0
Ovobacter propellens,1000,43147309.1573827,0
Ovobacter propellens,1000,43263635.806144685,0
Ovobacter propellens,1000,43210800.60932622,0
Ovobacter propellens,1000,43150424.23652555,0
Ovobacter propellens,1000,43195006.86226878,0
Ovobacter propellens,1000,43087623.514513955,0
Ovobacter propellens,1000,43285880.40851313,0
Ovobacter propellens,1000,43276510.694125205,0
Ovobacter propellens,1000,43345558.767059356,0
Ovobacter propellens,1000,43358120.09663181,0
Ovobacter propellens,1000,43178253.35009909,0
Ovobacter propellens,1000,43046475.191292584,0
Ovobacter propellens,1000,43295981.99392273,0
Ovobacter propellens,1000,43286766.235627234,0
Ovobacter propellens,1000,43187806.42772745,0
Ovobacter propellens,1000,43157503.459786296,0
Ovobacter propellens,1000,43329106.07786174,0
Ovobacter propellens,1000,43140299.10788429,0
Ovobacter propellens,1000,43283080.759600036,0
Ovobacter propellens,1000,43312672.98502498,0
Ovobacter propellens,1000,43153730.94685981,0
Ovobacter propellens,1000,43287528.428816006,0
Ovobacter propellens,1000,43139948.38156947,0
Ovobacter propellens,1000,43018237.71930067,0
Ovobacter propellens,1000,43138565.979615785,0
Ovobacter propellens,1000,43010014.6994961,0
Ovobacter propellens,1000,43094568.16902897,0
Ovobacter propellens,1000,43361648.82898657,0
Ovobacter propellens,1000,43101431.13791221,0
Ovobacter propellens,1000,43269524.30812176,0
Ovobacter propellens,1000,43233867.67747486,0
Ovobacter propellens,1000,43297926.01987277,0
Ovobacter propellens,1000,43248327.32845214,0
Ovobacter propellens,1000,43143570.840485394,0
Ovobacter propellens,1000,43329296.360527165,0
Ovobacter propellens,1000,43193753.62429954,0
Ovobacter propellens,1000,43357439.49496187,0
Ovobacter propellens,1000,43260681.90073408,0
Ovobacter propellens,1000,43230662.699601844,0
Ovobacter propellens,1000,43141141.58481755,0
Ovobacter propellens,1000,43227132.821065605,0
Ovobacter propellens,1000,43266156.647656344,0
Ovobacter propellens,1000,43105481.03849822,0
Ovobacter propellens,1000,43210216.864018,0
Ovobacter propellens,1000,43205895.83346364,0
Ovobacter propellens,1000,43223974.30797317,0
Ovobacter propellens,1000,43158602.51959832,0
Ovobacter propellens,1000,43227659.16059143,0
Ovobacter propellens,1000,43278245.92109467,0
Ovobacter propellens,1000,43308895.389762476,0
Ovobacter propellens,1000,43271108.27924614,0
Ovobacter propellens,1000,43175621.523481324,0
Ovobacter propellens,1000,43104988.68216597,0
Ovobacter propellens,1000,43279823.14598817,0
Ovobacter propellens,1000,43198520.24069382,0
Ovobacter propellens,1000,43251779.46974733,0
Ovobacter propellens,1000,43185825.202308595,0
Ovobacter propellens,1000,43206816.30798569,0
Ovobacter propellens,1000,43268948.777439535,0
Ovobacter propellens,1000,43204436.15254155,0
Ovobacter propellens,1000,43337078.13968696,0
Ovobacter propellens,1000,43174188.964749455,0
Ovobacter propellens,1000,43189482.73896426,0
Ovobacter propellens,1000,43325360.96031545,0
Ovobacter propellens,1000,43250568.88073706,0
Ovobacter propellens,1000,43307221.72950511,0
Ovobacter propellens,1000,43255210.004529916,0
Ovobacter propellens,1000,43015321.64095715,0
Ovobacter propellens,1000,43285229.15744153,0
Ovobacter propellens,1000,43179594.03827391,0
Ovobacter propellens,1000,43213247.537915826,0
Ovobacter propellens,1000,43137232.57660144,0
Ovobacter propellens,1000,43207902.42254688,0
Ovobacter propellens,1000,43130729.45617139,0
Ovobacter propellens,1000,43325450.8544025,0
Ovobacter propellens,1000,43294146.29360218,0
Ovobacter propellens,1000,43108380.08477911,0
Ovobacter propellens,1000,43215953.88868847,0
Ovobacter propellens,1000,43130809.250361755,0
Ovobacter propellens,1000,43200245.80800091,0
Ovobacter propellens,1000,43130204.89214361,0
Ovobacter propellens,1000,43111800.690036036,0
Ovobacter propellens,1000,43341853.97335096,0
Ovobacter propellens,1000,43151171.42242845,0
Ovobacter propellens,1000,43398005.158591785,0
Ovobacter propellens,1000,43247264.28216673,0
Ovobacter propellens,1000,43197402.83340309,0
Ovobacter propellens,1000,43251572.32462312,0
Ovobacter propellens,1000,43045686.052456036,0
Ovobacter propellens,1000,43220548.134933695,0
Ovobacter propellens,1000,43211536.5754005,0
Ovobacter propellens,1000,43226519.12494703,0
Ovobacter propellens,1000,43299111.433838494,0
Ovobacter propellens,1000,43216877.49593449,0
Ovobacter propellens,1000,43174068.23137239,0
Ovobacter propellens,1000,43158300.98260985,0
Ovobacter propellens,1000,43223433.891062394,0
Ovobacter propellens,1000,43133972.090082474,0
Ovobacter propellens,1000,43320738.16303071,0
